lon,lat,dmagt,dalt,trend,reliable
70.74682020083291,54.9993532702177,0.1927743,0.19753742,0.018188619010054297,False
70.99834848038638,54.9993532702177,-0.23622751,0.24429941,-0.01845268056362422,False
71.24987675993985,54.9993532702177,0.10024214,-0.4892316,0.010107660897169534,False
71.50140503949332,54.9993532702177,0.06103134,0.4284165,0.008728448650504081,False
71.75293331904679,54.9993532702177,0.40534925,0.2764988,0.013847415054898943,False
72.00446159860024,54.9993532702177,-0.12169886,0.12864923,-0.010247684430471905,False
72.24700672531252,54.9993532702177,0.21513414,0.9627619,0.015887629834910037,False
72.49853500486599,54.9993532702177,0.6338682,0.5302353,0.04679568447643827,True
72.75006328441945,54.9993532702177,0.53799486,0.3756156,0.03838283080088628,True
73.00159156397292,54.9993532702177,0.44508982,0.17960596,0.031724114961259674,True
73.25311984352638,54.9993532702177,-0.13024998,0.54574203,-0.004455894759938226,False
73.49566497023865,54.9993532702177,-0.35367012,0.31195498,-0.019698732110516943,False
73.74719324979212,54.9993532702177,-0.09722662,0.98278856,-0.005800365496284778,False
73.99872152934559,54.9993532702177,0.120241165,0.39800406,0.009684700301929852,False
74.25024980889906,54.9993532702177,0.5750027,1.5039701,0.0480095139032637,True
74.50177808845253,54.9993532702177,0.3598838,1.6364627,0.0248718249646905,True
74.75330636800598,54.9993532702177,0.7865958,0.32410383,0.04953869686850618,True
74.99585149471825,54.9993532702177,0.7711878,0.042988777,0.05412881223460841,True
75.24737977427172,54.9993532702177,-0.12860012,0.12050772,0.0034338311304020087,False
75.49890805382519,54.9993532702177,0.4022174,-0.20728731,0.03467191503017525,True
75.75043633337866,54.9993532702177,0.3968563,-0.0027246475,0.03745007937467342,True
76.00196461293211,54.9993532702177,0.30244684,0.2908802,0.03709002627601908,True
76.25349289248558,54.9993532702177,-0.017944336,0.6333213,0.005771868741964962,False
76.49603801919785,54.9993532702177,0.09442711,-0.08167124,0.015730140782608683,False
76.74756629875132,54.9993532702177,0.36672282,-0.16070032,0.04019921640806302,True
76.99909457830479,54.9993532702177,0.19382,0.04356289,0.01906063224695759,False
77.25062285785826,54.9993532702177,0.3494091,0.102986336,0.023596016364759918,True
78.24775282323093,54.9993532702177,0.19189835,0.19893503,0.024000826968421027,True
78.75080938233785,54.9993532702177,0.34933472,0.09518623,0.03312156290947464,True
79.00233766189132,54.9993532702177,0.04321766,0.5943513,0.015866853013822603,False
79.25386594144479,54.9993532702177,0.16151285,-0.051769733,0.0043626386908034815,False
79.49641106815706,54.9993532702177,0.3345127,-0.15194988,0.03459685965429213,True
79.74793934771053,54.9993532702177,0.6033611,0.41941214,0.05299201554889536,True
79.999467627264,54.9993532702177,-0.02978611,-0.21177483,0.00864680688592461,False
54.9993532702177,55.25088154977117,-0.18849635,0.027789593,-0.002517390552954394,False
55.25088154977117,55.25088154977117,-0.09110737,0.19504118,-0.006422383272194835,False
55.50240982932464,55.25088154977117,0.31969953,-0.12237692,0.03358662218986991,True
55.7539381088781,55.25088154977117,-0.06621933,0.47890043,-0.005182138273987729,False
55.996483235590375,55.25088154977117,0.3227849,0.34063768,0.013277614569360458,False
56.248011515143844,55.25088154977117,0.11436701,-0.29785776,0.01123587511762688,False
56.499539794697306,55.25088154977117,0.052710295,-0.07206869,0.005182799810095155,False
56.751068074250774,55.25088154977117,-0.19321513,-0.24735022,-0.01604469275172655,False
57.002596353804236,55.25088154977117,-0.1964376,-0.24180269,-0.01765771515761626,False
57.254124633357705,55.25088154977117,-0.22739863,-0.23083687,-0.015957681438589933,False
57.49666976006998,55.25088154977117,-0.13746905,-0.13718891,-0.00898003759263374,False
